time;open;high;low;close;Volume;RSI;RSI-based MA
2022-10-18;12788.53;12931.76;12746.36;12765.61;2579262410;56.330746993600094;43.659071508872564
2022-10-19;12817.63;12819.11;12705.26;12741.41;2425791900;55.57264094796491;45.515428170554046
2022-10-20;12685.16;12818.34;12628.78;12767.41;2341431940;56.25382921520236;47.072278462450804
2022-10-21;12641.12;12775.52;12548.15;12730.9;3753382200;54.979044012525996;48.31054835108063
2022-10-24;12868.77;13020.45;12747.38;12931.45;2724175400;60.30087820682043;49.027740270985554
2022-10-25;12965.19;13053.24;12789.26;13052.96;3397222900;63.143595251343136;50.19053897518974
2022-10-26;13054.49;13203.24;13023.4;13195.81;2855814000;66.20718114680048;51.644297605038226
2022-10-27;13152.99;13259.49;13062.04;13211.23;2933020600;66.53059151747291;53.415975182829456
2022-10-28;13072.92;13250.66;13051.25;13243.33;2864405500;67.23360479750613;55.23795564064962
2022-10-31;13254.31;13307.09;13216.48;13253.74;2418793970;67.47222119273314;57.1576231506452
2022-11-01;13344.85;13444.07;13287.07;13338.74;2302220430;69.42981491314734;59.292088419546644
2022-11-02;13369.33;13398.64;13255.07;13256.74;2487032500;65.34422319329846;60.71962151890249
2022-11-03;13130.97;13194.32;13022.64;13130.19;2452211260;59.522847394909554;61.558139804797634
2022-11-04;13201.24;13542.35;13193.51;13459.85;3761820100;67.61629797898792;62.566965483022386
2022-11-07;13398.79;13611.3;13391;13533.52;2718436900;69.10308245569502;63.47927515888631
2022-11-08;13506.65;13689.61;13487.91;13688.75;2906311500;72.01826547943315;64.65396262541977
2022-11-09;13653.98;13691.12;13557.08;13666.32;2867529100;70.97618414078588;65.70555940581859
2022-11-10;13603.79;14157.25;13599.35;14146.09;5709385900;78.2317460791031;67.36646669628837
2022-11-11;14179.39;14263.53;14172.47;14224.86;4864634600;79.1531893572566;68.71306034989097
2022-11-14;14295.81;14431.18;14243.35;14313.3;3445341700;80.16822028013458;69.92910499480463
2022-11-15;14372.42;14440.78;14266.42;14378.51;3775036000;80.90642538479051;70.97905101180392
2022-11-16;14374.86;14382.62;14195.31;14234.03;3785918300;74.30676029540771;71.53449163879927
2022-11-17;14348.46;14384.54;14149.7;14266.38;3132171200;74.80238120494576;72.07511852504494
2022-11-18;14320.61;14457.76;14300.21;14431.86;4694460900;77.22278227106752;72.77158717349741
2022-11-21;14395.53;14425.95;14321.84;14379.93;2358420090;74.79473923419367;73.15479605357214
2022-11-22;14352.54;14485.49;14343.8;14422.35;2485213990;75.47314544638377;73.87829050022108
2022-11-23;14438.2;14446.33;14363.51;14427.59;2455555390;75.5606505871985;75.02384787109887
2022-11-24;14456.15;14570.71;14447.55;14539.56;2271769380;77.41490258281937;75.72374819994398
2022-11-25;14547.58;14571.66;14498.05;14541.38;2270658090;77.4448582549384;76.31958932846136
2022-11-28;14471.1;14514.73;14374.15;14383.36;2761660900;68.90005580285201;76.09686006584842
2022-11-29;14404.67;14429.87;14327.04;14355.45;2742938700;67.48380087136971;75.84740411803298
2022-11-30;14429.22;14487.7;14363.32;14397.04;5050887200;68.52214372171491;75.15386109250525
