ticker,date_j0,close_j0,close_j1,return_close_j1_pct,return_lowmin_j1_pct,close_j2,return_close_j2_pct,return_lowmin_j2_pct,close_j3,return_close_j3_pct,return_lowmin_j3_pct,close_j4,return_close_j4_pct,return_lowmin_j4_pct,close_j5,return_close_j5_pct,return_lowmin_j5_pct
IMNM,2022-03-11,3.5,4.03,15.1429,8.2857,3.91,11.7143,8.2857,4.01,14.5714,8.2857,4.32,23.4286,8.2857,5.65,61.4286,8.2857
IMNM,2022-12-21,3.14,3.14,0.0,-2.2293,3.15,0.3185,-2.2293,2.78,-11.465,-12.1019,2.54,-19.1083,-19.1083,2.49,-20.7006,-23.2484
IMNM,2023-01-30,5.13,5.29,3.1189,-0.7797,5.26,2.5341,-1.5595,5.16,0.5848,-4.4834,5.25,2.3392,-12.2807,5.33,3.8986,-12.2807
IMNM,2023-04-26,5.3,5.32,0.3774,0.3774,4.79,-9.6226,-9.8113,5.02,-5.283,-16.2264,5.17,-2.4528,-16.2264,5.09,-3.9623,-16.2264
IMNM,2023-05-15,6.18,5.71,-7.6052,-7.6052,5.67,-8.2524,-13.5922,5.44,-11.9741,-13.5922,5.57,-9.8706,-14.0777,5.1,-17.4757,-19.2557
IMNM,2023-05-22,5.1,5.89,15.4902,0.5882,5.73,12.3529,0.5882,5.29,3.7255,0.5882,5.12,0.3922,-1.9608,5.12,0.3922,-1.9608
IMNM,2024-02-13,22.16,21.74,-1.8953,-16.4711,22.62,2.0758,-16.4711,26.22,18.3213,-16.4711,23.3,5.1444,-16.4711,22.86,3.1588,-16.4711
IMNM,2024-02-28,24.46,24.41,-0.2044,-4.2927,25.45,4.0474,-4.2927,24.74,1.1447,-4.2927,25.17,2.9027,-4.2927,26.34,7.686,-4.2927
IMNM,2024-04-26,13.73,13.82,0.6555,-0.2185,14.3,4.1515,-0.2185,14.98,9.1042,-0.2185,14.97,9.0313,-0.2185,15.75,14.7123,-0.2185
IMNM,2024-07-29,15.76,15.4,-2.2843,-7.297,15.41,-2.2208,-7.297,15.07,-4.3782,-7.9949,13.82,-12.3096,-13.5152,12.38,-21.4467,-22.335
IMNM,2024-08-22,14.5,15.45,6.5517,0.0,15.71,8.3448,0.0,14.97,3.2414,0.0,15.24,5.1034,0.0,15.24,5.1034,0.0
IMNM,2024-09-19,15.29,14.99,-1.9621,-3.8587,13.98,-8.5677,-8.6985,14.61,-4.4474,-8.7639,14.26,-6.7364,-8.7639,14.34,-6.2132,-9.0255
IMNM,2025-02-21,9.83,9.38,-4.5778,-6.3072,9.43,-4.0692,-9.1556,9.58,-2.5432,-9.1556,8.95,-8.9522,-9.8678,9.4,-4.3744,-13.0214
IMNM,2025-04-25,8.45,8.58,1.5385,-0.7101,8.54,1.0651,-1.5385,8.88,5.0888,-1.6568,8.86,4.8521,-1.6568,8.85,4.7337,-1.6568
IMNM,2025-06-04,8.98,9.12,1.559,-2.4499,9.13,1.6704,-2.4499,9.65,7.461,-2.4499,9.12,1.559,-2.4499,9.32,3.7862,-2.4499
IMNM,2025-06-25,8.68,8.79,1.2673,-2.5346,8.77,1.0369,-2.5346,9.27,6.7972,-2.5346,8.51,-1.9585,-2.5346,8.96,3.2258,-3.8018
IMNM,2025-07-01,8.51,8.96,5.2879,-1.8801,9.03,6.1105,-1.8801,8.7,2.2327,-1.8801,8.87,4.2303,-1.8801,8.89,4.4653,-1.8801
IMNM,2025-11-07,15.24,16.13,5.8399,1.3123,17.52,14.9606,1.3123,17.16,12.5984,1.3123,16.17,6.1024,1.3123,17.15,12.5328,1.3123
IMNM,2025-11-19,17.69,17.54,-0.8479,-1.0741,18.52,4.6919,-2.2046,18.77,6.1051,-2.2046,18.3,3.4483,-2.2046,18.49,4.5223,-2.2046
IMNM,2026-02-11,23.7,22.51,-5.0211,-6.1181,22.1,-6.7511,-6.962,22.46,-5.2321,-7.5105,21.99,-7.2152,-7.5105,22.16,-6.4979,-9.0717
IMNM,2026-02-18,21.99,22.16,0.7731,-2.0009,21.69,-1.3643,-3.0468,22.2,0.955,-3.5471,22.12,0.5912,-3.5471,21.83,-0.7276,-3.5471
IMNM,2026-02-20,21.69,22.2,2.3513,-2.213,22.12,1.9825,-2.213,21.83,0.6455,-2.213,21.9,0.9682,-2.213,21.85,0.7377,-2.5818
IMNM,2026-03-05,20.91,21.05,0.6695,-4.2563,21.33,2.0086,-5.0693,20.85,-0.2869,-5.0693,21.6,3.2999,-5.0693,20.9,-0.0478,-5.0693
IMNM,2026-04-10,21.67,22.68,4.6608,-3.0457,23.13,6.7374,-3.0457,22.93,5.8145,-3.0457,23.26,7.3373,-3.0457,24.65,13.7517,-3.0457
INGM,2025-03-03,20.74,22.0,6.0752,-3.0858,19.82,-4.4359,-8.6789,19.46,-6.1716,-9.2575,19.57,-5.6413,-9.2575,18.5,-10.8004,-11.2825
INGM,2025-04-08,14.61,16.42,12.3888,-1.4374,15.3,4.7228,-1.4374,15.44,5.681,-1.4374,15.73,7.666,-1.4374,15.89,8.7611,-1.4374
INGM,2025-06-20,19.05,19.52,2.4672,-0.315,20.0,4.9869,-0.315,20.29,6.5092,-0.315,20.76,8.9764,-0.315,20.59,8.084,-0.315
INGM,2025-10-16,21.7,21.5,-0.9217,-2.1659,21.83,0.5991,-2.1659,22.18,2.212,-2.1659,21.38,-1.4747,-2.1659,21.56,-0.6452,-2.6728
INGM,2026-01-07,20.87,20.92,0.2396,-0.7667,21.01,0.6708,-0.8146,20.95,0.3833,-0.8146,20.87,0.0,-3.0187,20.33,-2.5874,-3.0187
INGM,2026-04-22,30.49,30.41,-0.2624,-1.4103,30.35,-0.4592,-1.4103,,,,,,,,,
INOD,2021-11-17,7.82,7.51,-3.9642,-3.9642,7.24,-7.4169,-8.6957,6.95,-11.1253,-12.9156,6.63,-15.2174,-19.0537,6.87,-12.1483,-19.0537
INOD,2021-12-01,6.17,6.4,3.7277,-1.4376,6.2,0.4862,-1.4376,6.72,8.9141,-1.4376,6.95,12.6418,-1.4376,6.92,12.1556,-1.4376
INOD,2022-01-05,5.85,5.87,0.3419,-5.1265,6.01,2.735,-5.1265,6.09,4.1026,-5.1265,6.23,6.4957,-5.1265,6.8,16.2393,-5.1265
INOD,2022-05-26,5.91,6.3,6.599,1.0152,6.08,2.8765,1.0152,6.4,8.291,1.0152,6.79,14.89,1.0152,6.36,7.6142,1.0152
INOD,2022-10-24,3.38,3.42,1.1834,-1.4793,3.51,3.8462,-1.4793,3.52,4.142,-1.4793,3.26,-3.5503,-7.1006,3.31,-2.071,-8.284
INOD,2022-11-08,3.04,2.9,-4.6053,-6.25,3.03,-0.3289,-6.25,3.38,11.1842,-6.25,3.37,10.8553,-6.25,3.3,8.5526,-6.25
INOD,2022-11-22,3.01,3.19,5.9801,0.0,3.24,7.6412,0.0,3.01,0.0,0.0,3.05,1.3289,0.0,3.11,3.3223,0.0
INOD,2022-12-05,3.07,3.02,-1.6287,-2.9316,3.0,-2.2801,-3.2573,3.05,-0.6515,-3.2573,3.11,1.3029,-3.2573,2.97,-3.2573,-3.5831
INOD,2023-03-22,7.09,7.14,0.7052,-1.2694,7.43,4.7955,-1.2694,7.95,12.1298,-1.2694,7.83,10.4372,-1.2694,7.92,11.7066,-1.2694
INOD,2023-08-09,10.43,13.0,24.6405,-0.4957,12.87,23.3941,-0.4957,14.27,36.8169,-0.4957,12.8,22.7229,-0.4957,13.15,26.0786,-0.4957
INOD,2023-11-27,6.52,6.44,-1.227,-3.8344,6.98,7.0552,-3.8344,6.9,5.8282,-3.8344,7.57,16.1043,-3.8344,7.19,10.2761,-3.8344
INOD,2023-12-15,8.61,8.28,-3.8328,-5.1103,8.78,1.9744,-5.1103,8.25,-4.1812,-5.1103,8.65,0.4646,-5.1103,8.58,-0.3484,-5.1103
INOD,2024-02-15,9.0,8.2483,-8.3522,-21.3333,8.74,-2.8889,-21.3333,8.84,-1.7778,-21.3333,9.01,0.1111,-21.3333,7.5,-16.6667,-23.8889
INOD,2024-04-25,5.76,5.92,2.7778,-1.3889,6.03,4.6875,-1.3889,5.76,0.0,-1.3889,6.01,4.3403,-1.3889,6.49,12.6736,-1.3889
INOD,2024-06-13,15.4901,15.18,-2.0019,-4.1969,14.85,-4.1323,-5.2943,13.83,-10.7172,-17.2323,13.3,-14.1387,-17.2323,13.32,-14.0096,-18.2058
INOD,2024-10-18,17.76,19.62,10.473,0.5631,19.4,9.2342,0.5631,19.25,8.3896,0.5631,19.7282,11.0822,0.5631,20.0101,12.6695,0.5631
INOD,2025-01-17,36.9,38.95,5.5556,-2.1211,39.525,7.1138,-2.1211,39.52,7.1003,-2.1211,40.5,9.7561,-2.1211,33.685,-8.7127,-14.0786
INOD,2025-03-03,50.9,53.4613,5.032,-8.5462,53.8,5.6974,-8.5462,47.2,-7.2692,-11.4778,47.15,-7.3674,-15.3045,39.3,-22.7898,-23.2361
INOD,2025-04-17,33.6198,29.96,-10.8858,-13.3546,32.7485,-2.5916,-13.3546,35.0,4.1053,-13.3546,38.14,13.4451,-13.3546,37.99,12.9989,-13.3546
INOD,2025-08-11,40.4,42.95,6.3119,-1.2025,43.09,6.6584,-1.2025,41.19,1.9554,-1.2025,40.4,0.0,-6.0644,39.74,-1.6337,-6.0644
INOD,2025-09-24,69.0,68.0,-1.4493,-8.9855,70.4275,2.0688,-8.9855,75.8,9.8551,-8.9855,76.5694,10.9701,-8.9855,82.4,19.4203,-8.9855
INOD,2025-11-20,52.34,51.77,-1.089,-5.5025,57.4,9.6676,-5.5025,56.08,7.1456,-5.5025,57.51,9.8777,-5.5025,57.49,9.8395,-5.5025
INOD,2025-12-12,52.11,48.9,-6.16,-6.1984,50.79,-2.5331,-9.2305,48.8091,-6.3345,-9.2305,48.49,-6.9468,-9.2305,53.6,2.8593,-9.2305
INOD,2025-12-26,52.1874,51.98,-0.3974,-2.8118,52.08,-0.2058,-2.8118,51.0036,-2.2684,-2.8118,53.11,1.7679,-2.8118,62.45,19.6649,-2.8118
INOD,2026-03-10,44.05,44.5212,1.0697,-1.2486,42.83,-2.7696,-3.7344,42.5001,-3.5185,-4.4268,44.05,0.0,-4.4268,45.26,2.7469,-4.4268
INOD,2026-03-25,43.4,41.311,-4.8134,-7.8341,37.09,-14.5392,-17.6956,34.36,-20.8295,-21.1288,39.6265,-8.6947,-21.1288,40.48,-6.7281,-21.1288
IONQ,2021-07-19,9.96,9.98,0.2008,-0.3012,9.9,-0.6024,-0.6024,9.94,-0.2008,-0.6024,9.95,-0.1004,-0.6024,9.94,-0.2008,-0.8032
IONQ,2021-12-28,17.2,17.51,1.8023,-6.2209,17.73,3.0814,-6.2209,16.85,-2.0349,-6.2209,17.7,2.907,-6.2209,16.21,-5.7558,-8.3721
IONQ,2022-02-18,14.41,15.1,4.7883,-6.9396,13.35,-7.356,-7.356,15.23,5.6905,-14.6426,15.27,5.9681,-14.6426,15.99,10.9646,-14.6426
IONQ,2022-04-05,12.6,12.31,-2.3016,-6.9048,12.35,-1.9841,-6.9048,12.32,-2.2222,-6.9048,10.97,-12.9365,-14.5238,11.15,-11.5079,-14.5238
IONQ,2022-04-26,8.23,8.34,1.3366,-1.5796,8.1,-1.5796,-5.5893,8.02,-2.5516,-5.5893,7.96,-3.2807,-7.2904,7.31,-11.1786,-16.2819
IONQ,2022-05-31,5.83,5.3,-9.0909,-10.4631,5.8,-0.5146,-10.4631,5.53,-5.1458,-10.4631,5.66,-2.916,-10.4631,5.6,-3.9451,-10.4631
IONQ,2022-08-01,5.24,5.5,4.9618,-3.0534,5.81,10.8779,-3.0534,6.22,18.7023,-3.0534,6.45,23.0916,-3.0534,6.14,17.1756,-3.0534
IONQ,2022-08-26,6.3,6.24,-0.9524,-6.8254,5.93,-5.873,-7.9365,5.94,-5.7143,-8.4127,5.9,-6.3492,-11.2698,5.71,-9.3651,-11.2698
IONQ,2022-08-30,5.93,5.94,0.1686,-2.6981,5.9,-0.5059,-5.7336,5.71,-3.7099,-5.7336,5.62,-5.2277,-6.2395,5.36,-9.6121,-13.1535
IONQ,2023-03-09,4.83,4.61,-4.5549,-7.0393,4.71,-2.4845,-9.3168,4.77,-1.2422,-9.3168,4.79,-0.8282,-9.3168,4.86,0.6211,-9.3168
IONQ,2023-04-11,6.76,6.53,-3.4024,-3.6982,6.82,0.8876,-3.6982,6.71,-0.7396,-3.6982,6.53,-3.4024,-5.0296,6.32,-6.5089,-7.2485
IONQ,2023-08-04,17.7,15.69,-11.3559,-15.2542,15.18,-14.2373,-16.6667,14.54,-17.8531,-20.339,15.39,-13.0508,-26.1017,16.11,-8.9831,-26.1017
IONQ,2024-01-30,10.7,10.37,-3.0841,-4.0187,10.39,-2.8972,-7.1963,10.25,-4.2056,-7.5701,9.95,-7.0093,-10.2804,10.42,-2.6168,-10.2804
IONQ,2024-02-16,10.83,10.57,-2.4007,-4.4321,11.0,1.5697,-4.4321,11.06,2.1237,-4.4321,10.67,-1.4774,-4.4321,11.27,4.0628,-4.4321
IONQ,2024-03-26,9.26,9.48,2.3758,-1.2959,9.97,7.6674,-1.2959,9.95,7.4514,-1.2959,9.39,1.4039,-1.2959,9.34,0.8639,-1.2959
IONQ,2024-05-21,8.52,8.66,1.6432,-0.8216,8.36,-1.8779,-2.9343,8.43,-1.0563,-2.9343,8.28,-2.8169,-3.9906,8.09,-5.0469,-5.7512
IONQ,2024-05-23,8.36,8.43,0.8373,-0.4785,8.28,-0.9569,-2.1531,8.09,-3.2297,-3.9474,8.36,0.0,-3.9474,8.18,-2.1531,-3.9474
IONQ,2024-05-28,8.28,8.09,-2.2947,-3.0193,8.36,0.9662,-3.0193,8.18,-1.2077,-3.0193,7.81,-5.6763,-6.1594,7.77,-6.1594,-7.3671
IONQ,2024-07-24,7.66,7.93,3.5248,-2.4804,8.17,6.658,-2.4804,7.91,3.2637,-2.4804,7.85,2.4804,-2.4804,8.18,6.7885,-2.4804
IONQ,2024-08-27,7.25,6.93,-4.4138,-4.6897,7.31,0.8276,-4.6897,7.39,1.931,-4.6897,7.02,-3.1724,-4.6897,7.11,-1.931,-6.4828
IONQ,2024-10-23,14.62,15.65,7.0451,-0.2736,16.95,15.9371,-0.2736,17.65,20.725,-0.2736,16.44,12.4487,-0.2736,16.82,15.0479,-0.2736
IONQ,2024-12-09,34.72,33.09,-4.6947,-6.4516,29.5,-15.0346,-19.2396,30.16,-13.1336,-19.2396,33.66,-3.053,-19.2396,41.06,18.2604,-19.2396
IONQ,2025-02-11,38.54,38.54,0.0,-2.9061,38.31,-0.5968,-5.2413,37.36,-3.0618,-5.2413,33.86,-12.1432,-14.8417,34.16,-11.3648,-16.0872
IONQ,2025-03-20,21.06,22.37,6.2203,-2.6591,26.28,24.7863,-2.6591,25.67,21.8898,-2.6591,24.28,15.2896,-2.6591,23.72,12.6306,-2.6591
IONQ,2025-05-01,27.24,30.74,12.8488,0.0,29.5,8.2966,0.0,29.42,8.0029,0.0,29.75,9.2144,0.0,31.47,15.5286,0.0
IONQ,2025-07-31,39.8,38.19,-4.0452,-6.407,40.05,0.6281,-6.407,43.5,9.2965,-6.407,39.23,-1.4322,-6.407,40.48,1.7085,-6.407
IONQ,2025-10-10,71.95,82.39,14.5101,0.9312,78.1,8.5476,0.9312,73.6,2.2933,-1.5983,65.19,-9.3954,-9.5205,64.12,-10.8826,-15.4691
IONQ,2025-11-20,42.15,42.0,-0.3559,-9.8458,47.39,12.4318,-9.8458,46.82,11.0795,-9.8458,47.05,11.6251,-9.8458,49.52,17.4852,-9.8458
IONQ,2026-01-15,48.61,50.55,3.9909,-2.2423,50.9,4.711,-2.2423,48.8,0.3909,-6.007,49.1,1.008,-6.007,47.41,-2.4686,-6.007
IONQ,2026-01-21,48.8,49.1,0.6148,-1.7623,47.41,-2.8484,-4.5082,44.41,-8.9959,-12.2131,45.88,-5.9836,-12.2131,45.6,-6.5574,-12.2131
IONQ,2026-04-08,28.75,28.11,-2.2261,-3.2696,28.87,0.4174,-3.2696,29.98,4.2783,-3.2696,36.6,27.3043,-3.2696,44.94,56.313,-3.2696
IREN,2022-01-18,11.24,11.56,2.847,0.0,11.1,-1.2456,-1.2456,9.58,-14.7687,-18.3274,9.31,-17.1708,-23.9324,9.56,-14.9466,-23.9324
IREN,2022-01-20,11.1,9.58,-13.6937,-17.2973,9.31,-16.1261,-22.973,9.56,-13.8739,-22.973,10.75,-3.1532,-22.973,10.15,-8.5586,-22.973
IREN,2022-03-24,14.3,14.39,0.6294,-3.4266,14.09,-1.4685,-6.7133,15.2,6.2937,-6.7133,15.85,10.8392,-6.7133,15.41,7.7622,-6.7133
IREN,2022-04-04,15.66,15.11,-3.5121,-5.811,14.28,-8.8123,-10.4725,14.01,-10.5364,-12.7714,13.67,-12.7075,-13.6654,12.9,-17.6245,-17.6245
IREN,2022-05-31,5.65,5.8,2.6549,-0.531,5.94,5.1327,-1.0619,5.82,3.0088,-5.6637,5.73,1.4159,-5.6637,4.99,-11.6814,-11.6814
IREN,2022-06-17,3.74,3.55,-5.0802,-7.2193,3.25,-13.1016,-14.4385,3.02,-19.2513,-22.7273,3.29,-12.0321,-22.7273,3.59,-4.0107,-22.7273
IREN,2022-08-31,4.02,4.09,1.7413,-2.9851,4.08,1.4925,-2.9851,3.96,-1.4925,-3.7313,4.24,5.4726,-5.4726,4.2,4.4776,-5.4726
IREN,2022-11-28,1.55,1.51,-2.5806,-6.4516,1.47,-5.1613,-10.3226,1.5989,3.1548,-10.3226,1.6,3.2258,-10.3226,1.68,8.3871,-10.3226
IREN,2023-01-27,2.06,2.03,-1.4563,-2.9126,2.04,-0.9709,-2.9126,2.15,4.3689,-2.9126,2.31,12.1359,-2.9126,2.29,11.165,-2.9126
IREN,2023-07-27,6.37,6.59,3.4537,-1.5699,6.77,6.2794,-1.5699,6.38,0.157,-5.3375,6.05,-5.0235,-7.3783,5.8,-8.9482,-10.5965
IREN,2023-08-21,4.28,4.21,-1.6355,-3.972,4.48,4.6729,-4.9065,4.37,2.1028,-4.9065,4.2,-1.8692,-4.9065,4.41,3.0374,-4.9065
IREN,2023-10-11,3.2304,3.11,-3.7271,-5.894,3.1,-4.0367,-7.5966,3.38,4.631,-8.3674,3.4992,8.321,-8.3674,3.18,-1.5602,-8.3674
IREN,2023-10-30,3.0496,3.1,1.6527,-8.1519,3.12,2.3085,-8.1519,3.43,12.4738,-8.1519,3.41,11.8179,-8.1519,3.34,9.5226,-8.1519
IREN,2024-03-11,5.11,4.96,-2.9354,-5.773,4.95,-3.1311,-5.8708,4.65,-9.002,-12.3288,4.75,-7.045,-15.8513,4.6699,-8.6125,-15.8513
IREN,2024-08-13,7.3509,7.28,-0.9645,-1.7807,7.51,2.1644,-2.0528,7.97,8.4221,-2.0528,8.2201,11.8244,-2.0528,8.1,10.1906,-2.0528
IREN,2024-11-20,10.25,9.7691,-4.6917,-8.878,10.83,5.6585,-8.878,10.41,1.561,-8.878,10.45,1.9512,-8.878,12.3181,20.1766,-8.878
IREN,2025-01-21,10.93,11.53,5.4895,-2.516,12.22,11.8024,-2.516,13.32,21.8664,-2.516,10.4006,-4.8435,-11.4364,10.0999,-7.5947,-14.0897
IREN,2025-03-03,7.6,7.65,0.6579,-9.3421,8.1301,6.975,-9.3421,7.37,-3.0263,-9.3421,7.69,1.1842,-9.3421,6.45,-15.1316,-15.3947
IREN,2025-03-06,7.37,7.69,4.3419,-2.3066,6.45,-12.483,-12.7544,7.13,-3.2564,-13.1615,7.1383,-3.1438,-13.1615,6.75,-8.4125,-13.1615
IREN,2025-03-13,6.75,7.25,7.4074,-0.4444,7.3985,9.6074,-0.4444,6.69,-0.8889,-2.6667,7.3285,8.5704,-2.6667,7.24,7.2593,-2.6667
IREN,2025-04-08,5.12,5.85,14.2578,-2.3438,5.4991,7.4043,-2.3438,5.62,9.7656,-2.3438,5.7498,12.3008,-2.3438,5.33,4.1016,-2.3438
IREN,2025-04-21,5.51,6.32,14.7005,1.8149,6.13,11.2523,1.8149,6.3303,14.8875,1.8149,6.5,17.9673,1.8149,6.3796,15.7822,1.8149
IREN,2025-06-17,9.72,9.9,1.8519,-0.8909,10.4999,8.0237,-0.8909,11.1799,15.0195,-0.8909,11.7,20.3704,-0.8909,11.98,23.251,-0.8909
IREN,2025-07-11,16.25,17.34,6.7077,1.8462,16.8803,3.8788,0.4308,17.2555,6.1877,0.4308,18.4,13.2308,0.4308,17.9799,10.6455,0.4308
IREN,2025-07-24,18.2,17.74,-2.5275,-4.5604,16.48,-9.4505,-10.2198,15.85,-12.9121,-16.044,16.64,-8.5714,-16.044,15.52,-14.7253,-16.044
IREN,2025-07-31,15.52,15.24,-1.8041,-5.9278,16.6,6.9588,-5.9278,16.45,5.9923,-5.9278,18.3,17.9124,-5.9278,18.54,19.4588,-5.9278
IREN,2025-10-10,59.19,65.5189,10.6925,3.9027,70.8,19.6148,0.7451,68.0,14.8843,0.7451,59.8,1.0306,0.1521,61.37,3.6831,-9.2921
IREN,2025-12-10,43.25,43.4044,0.357,-5.526,40.0899,-7.3066,-9.0867,34.6,-20.0,-20.2081,36.7025,-15.1387,-22.9133,34.04,-21.2948,-22.9133
IREN,2025-12-12,40.0899,34.6,-13.694,-13.9185,36.7025,-8.4495,-16.8369,34.04,-15.0908,-16.8369,36.16,-9.8027,-16.8369,40.4911,1.0008,-16.8369
IREN,2026-01-29,59.85,54.16,-9.5071,-12.6149,54.22,-9.4069,-17.878,53.65,-10.3592,-17.878,45.5768,-23.8483,-26.6332,32.42,-45.8312,-52.6483
IREN,2026-02-20,40.15,42.0009,4.61,-3.0137,45.45,13.2005,-3.0137,44.0495,9.7123,-3.0137,43.0355,7.1868,-3.0137,40.6999,1.3696,-3.0137
JOBY,2021-07-07,9.96,9.98,0.2008,-0.3012,9.98,0.2008,-0.3012,9.98,0.2008,-0.3012,9.94,-0.2008,-0.3012,9.93,-0.3012,-0.3012
JOBY,2021-09-02,11.4,10.25,-10.0877,-16.6667,9.65,-15.3509,-16.6667,9.46,-17.0175,-18.3333,9.6,-15.7895,-18.4211,9.4,-17.5439,-18.9474
JOBY,2021-10-15,8.75,8.69,-0.6857,-1.2571,9.07,3.6571,-1.2571,9.09,3.8857,-1.2571,8.94,2.1714,-1.2571,8.99,2.7429,-1.2571
JOBY,2021-12-03,7.06,7.07,0.1416,-5.6657,7.19,1.8414,-5.6657,7.4,4.8159,-5.6657,6.97,-1.2748,-5.6657,6.85,-2.9745,-5.6657
JOBY,2022-04-21,5.28,4.99,-5.4924,-7.5758,5.39,2.0833,-7.9545,5.05,-4.3561,-7.9545,5.25,-0.5682,-7.9545,5.27,-0.1894,-7.9545
JOBY,2022-11-07,4.34,4.16,-4.1475,-5.53,4.05,-6.682,-11.0599,4.28,-1.3825,-11.0599,4.34,0.0,-11.0599,4.36,0.4608,-11.0599
JOBY,2022-12-22,3.42,3.36,-1.7544,-2.6316,3.1,-9.3567,-10.8187,3.15,-7.8947,-10.8187,3.4,-0.5848,-10.8187,3.42,0.0,-10.8187
JOBY,2023-03-06,4.49,4.2,-6.4588,-9.7996,4.21,-6.2361,-9.7996,4.03,-10.245,-10.4677,3.95,-12.0267,-12.6949,3.98,-11.3586,-18.7082
JOBY,2023-08-24,6.98,6.93,-0.7163,-2.5788,7.28,4.298,-2.5788,7.47,7.0201,-2.5788,7.43,6.447,-2.5788,7.48,7.1633,-2.5788
JOBY,2023-11-08,5.65,5.32,-5.8407,-6.3717,5.2,-7.9646,-8.6726,5.52,-2.3009,-9.0265,5.79,2.4779,-9.0265,6.19,9.5575,-9.0265
JOBY,2023-11-27,5.68,5.94,4.5775,-1.4085,6.06,6.6901,-1.4085,5.92,4.2254,-1.4085,6.51,14.6127,-1.4085,6.46,13.7324,-1.4085
JOBY,2024-03-12,5.39,5.36,-0.5566,-0.9276,5.12,-5.0093,-6.4935,5.16,-4.2672,-6.4935,5.12,-5.0093,-6.679,5.02,-6.8646,-7.9777
JOBY,2024-04-04,4.92,5.0,1.626,-2.0325,4.92,0.0,-2.0325,4.91,-0.2033,-2.0325,4.76,-3.252,-4.878,4.83,-1.8293,-4.878
JOBY,2024-08-20,5.07,5.21,2.7613,-0.3945,5.01,-1.1834,-1.9724,5.11,0.789,-1.9724,5.19,2.3669,-1.9724,5.05,-0.3945,-1.9724
JOBY,2024-08-22,5.01,5.11,1.996,0.0,5.19,3.5928,0.0,5.05,0.7984,0.0,4.95,-1.1976,-1.3972,5.13,2.3952,-1.3972
JOBY,2024-09-25,5.05,5.17,2.3762,-0.198,5.25,3.9604,-0.198,5.07,0.396,-0.9901,4.83,-4.3564,-5.3465,6.12,21.1881,-5.3465
JOBY,2024-10-29,5.07,4.99,-1.5779,-2.7613,4.81,-5.1282,-5.7199,4.94,-2.5641,-5.7199,5.05,-0.3945,-5.7199,5.12,0.9862,-5.7199
JOBY,2024-11-06,4.9,5.1,4.0816,-2.2449,5.18,5.7143,-2.2449,6.03,23.0612,-2.2449,6.2,26.5306,-2.2449,5.92,20.8163,-2.2449
JOBY,2024-12-02,7.91,7.89,-0.2528,-5.9418,8.18,3.4134,-5.9418,8.16,3.1606,-5.9418,8.77,10.8723,-5.9418,8.46,6.9532,-5.9418
JOBY,2025-11-06,14.46,15.04,4.0111,-8.5062,15.77,9.0595,-8.5062,16.29,12.6556,-8.5062,16.21,12.1024,-8.5062,14.92,3.1812,-8.5062
JOBY,2025-11-20,13.1,13.16,0.458,-7.3282,13.96,6.5649,-7.3282,13.94,6.4122,-7.3282,14.16,8.0916,-7.3282,14.43,10.1527,-7.3282
JOBY,2025-12-17,13.33,13.86,3.976,0.075,14.28,7.1268,0.075,14.84,11.3278,0.075,14.33,7.5019,0.075,14.29,7.2018,0.075
JOBY,2026-01-13,14.85,14.99,0.9428,-4.1751,15.35,3.367,-4.1751,15.48,4.2424,-4.1751,14.75,-0.6734,-4.1751,14.48,-2.4916,-7.5421
JOBY,2026-01-28,11.93,11.29,-5.3646,-9.4719,10.64,-10.8131,-12.0704,10.74,-9.9749,-14.8365,10.7,-10.3101,-14.8365,10.32,-13.4954,-17.7703
JOBY,2026-02-20,9.88,9.55,-3.3401,-5.7692,9.72,-1.6194,-5.8704,9.88,0.0,-5.8704,10.18,3.0364,-5.8704,10.01,1.3158,-5.8704
JOBY,2026-03-18,9.53,9.69,1.6789,-3.3578,9.33,-2.0986,-4.4071,9.32,-2.2036,-8.2896,9.13,-4.1973,-8.2896,8.99,-5.6663,-8.2896
JOBY,2026-03-20,9.33,9.32,-0.1072,-6.3237,9.13,-2.1436,-6.3237,8.99,-3.6442,-6.3237,8.55,-8.3601,-10.075,8.1,-13.1833,-14.6838
JOBY,2026-04-08,8.65,8.35,-3.4682,-4.7399,8.36,-3.3526,-4.7399,8.53,-1.3873,-7.1676,8.85,2.3121,-7.1676,9.2,6.3584,-7.1676
JOBY,2026-04-21,9.07,9.09,0.2205,-2.2051,8.64,-4.7409,-8.269,8.55,-5.7332,-9.0408,,,,,,
KC,2021-04-29,44.0,43.92,-0.1818,-1.3636,44.23,0.5227,-1.3636,43.0,-2.2727,-3.5682,41.57,-5.5227,-5.5227,41.0,-6.8182,-8.6136
KC,2021-05-04,43.0,41.57,-3.3256,-3.3256,41.0,-4.6512,-6.4884,40.75,-5.2326,-6.9535,38.47,-10.5349,-10.5349,39.64,-7.814,-15.0465
KC,2021-07-20,28.72,29.6,3.0641,-2.2632,29.7,3.4123,-2.2632,27.5,-4.2479,-5.3969,26.05,-9.2967,-12.5696,24.88,-13.3705,-16.3301
KC,2021-08-03,29.14,29.05,-0.3089,-2.7111,28.19,-3.2601,-6.4516,27.85,-4.4269,-6.4516,29.34,0.6863,-6.4516,29.56,1.4413,-6.4516
